,event_source_concept_id,event_source_type_concept_id
3474,B372,condition_occurrence
3475,N05CM18,drug_exposure_administration
3476,J154,condition_occurrence
3477,S370,condition_occurrence
3478,ZEMP004,procedure_occurrence
3479,C09AA10,drug_exposure_administration
3480,ZZHJ001,procedure_occurrence
3481,F00041,condition_occurrence
3482,R064,condition_occurrence
3483,F02200,condition_occurrence
3484,EHQH001,procedure_occurrence
3485,S5260,condition_occurrence
3486,R03CC12,drug_exposure_administration
3487,G454,condition_occurrence
3488,R251,condition_occurrence
3489,B379,condition_occurrence
3490,J431,condition_occurrence
3491,NZQJ001,procedure_occurrence
3492,K402,condition_occurrence
3493,C180,condition_occurrence
3494,MCCA001,procedure_occurrence
3495,I722,condition_occurrence
3496,Z434,condition_occurrence
3497,J840,condition_occurrence
3498,J118,condition_occurrence
3499,G051,condition_occurrence
3500,GELD002,procedure_occurrence
3501,G319,condition_occurrence
3502,JQQM016,procedure_occurrence
3503,K862,condition_occurrence
3504,C442,condition_occurrence
3505,NBCB002,procedure_occurrence
3506,H471,condition_occurrence
3507,F03+00,condition_occurrence
3508,Z422,condition_occurrence
3509,NFMA002,procedure_occurrence
3510,LFMP001,procedure_occurrence
3511,LFDA004,procedure_occurrence
3512,MZQH002,procedure_occurrence
3513,F03+41,condition_occurrence
3514,DELF011,procedure_occurrence
3515,GGLB006,procedure_occurrence
3516,Z5978,condition_occurrence
3517,B169,condition_occurrence
3518,Z436,condition_occurrence
3519,F179,condition_occurrence
3520,M4380,condition_occurrence
3521,M4135,condition_occurrence
3522,M060,condition_occurrence
3523,MGQK001,procedure_occurrence
3524,M2106,condition_occurrence
3525,I631,condition_occurrence
3526,C229,condition_occurrence
3527,QEFA008,procedure_occurrence
3528,L309,condition_occurrence
3529,D122,condition_occurrence
3530,N701,condition_occurrence
3531,K261,condition_occurrence
3532,I428,condition_occurrence
3533,Z420,condition_occurrence
3534,D162,condition_occurrence
3535,V031,condition_occurrence
3536,MFCA001,procedure_occurrence
3537,L52,condition_occurrence
3538,MDEP002,procedure_occurrence
3539,EQRM001,procedure_occurrence
3540,GLJ+050,procedure_occurrence
3541,C502,condition_occurrence
3542,C10AA04,drug_exposure_administration
3543,K222,condition_occurrence
3544,K088,condition_occurrence
3545,LEMP001,procedure_occurrence
3546,O121,condition_occurrence
3547,J384,condition_occurrence
3548,D441,condition_occurrence
3549,O064,condition_occurrence
3550,EQQM003,procedure_occurrence
3551,EZQA001,procedure_occurrence
3552,E840,condition_occurrence
3553,Y575,condition_occurrence
3554,PAQL003,procedure_occurrence
3555,M1000,condition_occurrence
3556,EEAF001,procedure_occurrence
3557,J948,condition_occurrence
3558,O268,condition_occurrence
3559,ZZHH006,procedure_occurrence
3560,D34,condition_occurrence
3561,O471,condition_occurrence
3562,S0681,condition_occurrence
3563,T931,condition_occurrence
3564,ALT+085,procedure_occurrence
3565,S617,condition_occurrence
3566,N974,condition_occurrence
3567,K911,condition_occurrence
3568,MR963,condition_occurrence
3569,D334,condition_occurrence
3570,D691,condition_occurrence
3571,EQQH004,procedure_occurrence
3572,F028,condition_occurrence
3573,DDAF004,procedure_occurrence
3574,LHR+113,procedure_occurrence
3575,N835,condition_occurrence
3576,D599,condition_occurrence
3577,MZQK004,procedure_occurrence
3578,YYYY128,procedure_occurrence
3579,O410,condition_occurrence
3580,HLFA009,procedure_occurrence
3581,M6255,condition_occurrence
3582,X780,condition_occurrence
3583,D561,condition_occurrence
3584,Z990,condition_occurrence
3585,QZEA039,procedure_occurrence
3586,S9200,condition_occurrence
3587,ANR+089,procedure_occurrence
3588,H810,condition_occurrence
3589,QEDA003,procedure_occurrence
3590,Z942,condition_occurrence
3591,R462,condition_occurrence
3592,ANQP006,procedure_occurrence
3593,GLR+077,procedure_occurrence
3594,M359,condition_occurrence
3595,M0730,condition_occurrence
3596,R4010,condition_occurrence
3597,EEAF006,procedure_occurrence
3598,Y471,condition_occurrence
3599,GEQE008,procedure_occurrence
3600,H539,condition_occurrence
3601,MJCA001,procedure_occurrence
3602,J988,condition_occurrence
3603,ZCQJ002,procedure_occurrence
3604,K264,condition_occurrence
3605,M1120,condition_occurrence
3606,ABJA002,procedure_occurrence
3607,E212,condition_occurrence
3608,DZSA002,procedure_occurrence
3609,F00212,condition_occurrence
3610,CBFA006,procedure_occurrence
3611,EDFA007,procedure_occurrence
3612,S3220,condition_occurrence
3613,M1007,condition_occurrence
3614,J952,condition_occurrence
3615,ZZJJ008,procedure_occurrence
3616,F132,condition_occurrence
3617,F00932,condition_occurrence
3618,H46,condition_occurrence
3619,GFQL005,procedure_occurrence
3620,JAFA009,procedure_occurrence
3621,M4726,condition_occurrence
3622,T888,condition_occurrence
3623,E784,condition_occurrence
3624,E108,condition_occurrence
3625,LFCA005,procedure_occurrence
3626,ABCC001,procedure_occurrence
3627,B029,condition_occurrence
3628,JFFC002,procedure_occurrence
3629,I724,condition_occurrence
3630,J219,condition_occurrence
3631,HPJB001,procedure_occurrence
3632,HEPC001,procedure_occurrence
3633,ACFA013,procedure_occurrence
3634,M4855,condition_occurrence
3635,EBFA002,procedure_occurrence
3636,BBQP001,procedure_occurrence
3637,HNFC028,procedure_occurrence
3638,C880,condition_occurrence
3639,LMGA001,procedure_occurrence
3640,U820+0,condition_occurrence
3641,GAMA016,procedure_occurrence
3642,A02BX02,drug_exposure_administration
3643,X999,condition_occurrence
3644,F01100,condition_occurrence
3645,AHLH012,procedure_occurrence
3646,EBSA011,procedure_occurrence
3647,MAQK002,procedure_occurrence
3648,N391,condition_occurrence
3649,M8195,condition_occurrence
3650,DCFA001,procedure_occurrence
3651,E283,condition_occurrence
3652,J02AX05,drug_exposure_administration
3653,C433,condition_occurrence
3654,M0096,condition_occurrence
3655,K700,condition_occurrence
3656,JJFC008,procedure_occurrence
3657,F02832,condition_occurrence
3658,I2118,condition_occurrence
3659,E850,condition_occurrence
3660,H902,condition_occurrence
3661,MEMC005,procedure_occurrence
3662,GENE006,procedure_occurrence
3663,K089,condition_occurrence
3664,M8090,condition_occurrence
3665,NZFA004,procedure_occurrence
3666,MCCA008,procedure_occurrence
3667,K552,condition_occurrence
3668,AHCA023,procedure_occurrence
3669,EEQH006,procedure_occurrence
3670,S663,condition_occurrence
3671,F02302,condition_occurrence
3672,HPPA003,procedure_occurrence
3673,EBHA001,procedure_occurrence
3674,EZSA004,procedure_occurrence
3675,I871,condition_occurrence
3676,JJCC001,procedure_occurrence
3677,F448,condition_occurrence
3678,B950,condition_occurrence
3679,ZCQM002,procedure_occurrence
3680,R591,condition_occurrence
3681,GGJC001,procedure_occurrence
3682,HMQH008,procedure_occurrence
3683,S8240,condition_occurrence
3684,J178,condition_occurrence
3685,E249,condition_occurrence
3686,I850,condition_occurrence
3687,M1099,condition_occurrence
3688,G020,condition_occurrence
3689,Y912,condition_occurrence
3690,ACQL002,procedure_occurrence
3691,S1270,condition_occurrence
3692,H330,condition_occurrence
3693,ABJA006,procedure_occurrence
3694,B01AC05,drug_exposure_administration
3695,W179,condition_occurrence
3696,MFEA003,procedure_occurrence
3697,L02AB01,drug_exposure_administration
3698,FCFC002,procedure_occurrence
3699,HEQJ001,procedure_occurrence
3700,LAMA009,procedure_occurrence
3701,G02AD05,drug_exposure_administration
3702,H55,condition_occurrence
3703,HGSA001,procedure_occurrence
3704,R900,condition_occurrence
3705,LAGA003,procedure_occurrence
3706,M1123,condition_occurrence
3707,U82180,condition_occurrence
3708,R799,condition_occurrence
3709,K293,condition_occurrence
3710,G048,condition_occurrence
3711,HAHD003,procedure_occurrence
3712,K528,condition_occurrence
3713,C179,condition_occurrence
3714,DGQH006,procedure_occurrence
3715,I745,condition_occurrence
3716,L500,condition_occurrence
3717,LMMA017,procedure_occurrence
3718,F232,condition_occurrence
3719,C189+0,condition_occurrence
3720,DZEA002,procedure_occurrence
3721,E310,condition_occurrence
3722,J998,condition_occurrence
3723,D762,condition_occurrence
3724,DKR+247,procedure_occurrence
3725,R635,condition_occurrence
3726,C822,condition_occurrence
3727,S661,condition_occurrence
3728,DAQL014,procedure_occurrence
3729,Q070,condition_occurrence
3730,C444,condition_occurrence
3731,CDQP015,procedure_occurrence
3732,Z733,condition_occurrence
3733,Z843,condition_occurrence
3734,LJQK002,procedure_occurrence
3735,F4001,condition_occurrence
3736,J05AR18,drug_exposure_administration
3737,ZZQ+032,procedure_occurrence
3738,G04CA52,drug_exposure_administration
3739,G836,condition_occurrence
3740,I632,condition_occurrence
3741,K469,condition_occurrence
3742,JQLF003,procedure_occurrence
3743,V234,condition_occurrence
3744,E032,condition_occurrence
3745,M818,condition_occurrence
3746,DGKA001,procedure_occurrence
3747,AZQP002,procedure_occurrence
3748,Z029,condition_occurrence
3749,J06BB02,drug_exposure_administration
3750,ANRP001,procedure_occurrence
3751,T841,condition_occurrence
3752,LAEP002,procedure_occurrence
3753,R440,condition_occurrence
3754,B005,condition_occurrence
3755,S8271,condition_occurrence
3756,G039,condition_occurrence
3757,N131,condition_occurrence
3758,K518,condition_occurrence
3759,D71,condition_occurrence
3760,K579,condition_occurrence
3761,LFPA001,procedure_occurrence
3762,O211,condition_occurrence
3763,I349,condition_occurrence
3764,A10BJ06,drug_exposure_administration
3765,P01BE03,drug_exposure_administration
3766,J96101,condition_occurrence
3767,I742,condition_occurrence
3768,I069,condition_occurrence
3769,CEQ+180,procedure_occurrence
3770,NDPA004,procedure_occurrence
3771,D688,condition_occurrence
3772,N07XX08,drug_exposure_administration
3773,JVQF006,procedure_occurrence
3774,M2157,condition_occurrence
3775,M8150,condition_occurrence
3776,G512,condition_occurrence
3777,Z601,condition_occurrence
3778,JVJB001,procedure_occurrence
3779,ZZLP042,procedure_occurrence
3780,JVRP006,procedure_occurrence
3781,F00140,condition_occurrence
3782,I131,condition_occurrence
3783,H570,condition_occurrence
3784,T407,condition_occurrence
3785,E052,condition_occurrence
3786,N941,condition_occurrence
3787,GKQ+136,procedure_occurrence
3788,R456,condition_occurrence
3789,EEQH002,procedure_occurrence
3790,A10BD10,drug_exposure_administration
3791,JKQX005,procedure_occurrence
3792,S602,condition_occurrence
3793,N210,condition_occurrence
3794,YYYY232,procedure_occurrence
3795,N05AC01,drug_exposure_administration
3796,F170,condition_occurrence
3797,ZZMK018,procedure_occurrence
3798,M519,condition_occurrence
3799,J010,condition_occurrence
3800,N151,condition_occurrence
3801,E031,condition_occurrence
3802,G219,condition_occurrence
3803,B86,condition_occurrence
3804,J05AR09,drug_exposure_administration
3805,J07BC01,drug_exposure_administration
3806,S2710,condition_occurrence
3807,S358,condition_occurrence
3808,I864,condition_occurrence
3809,R103,condition_occurrence
3810,F508,condition_occurrence
3811,F01301,condition_occurrence
3812,L01XX35,drug_exposure_administration
3813,D528,condition_occurrence
3814,K510,condition_occurrence
3815,Z524,condition_occurrence
3816,N05CD11,drug_exposure_administration
3817,H163,condition_occurrence
3818,JLNL002,procedure_occurrence
3819,Z85805,condition_occurrence
3820,G553,condition_occurrence
3821,S4290,condition_occurrence
3822,Y408,condition_occurrence
3823,I511,condition_occurrence
3824,F3230,condition_occurrence
3825,D4440,condition_occurrence
3826,F401,condition_occurrence
3827,F228,condition_occurrence
3828,DGQH004,procedure_occurrence
3829,ECCA004,procedure_occurrence
3830,EAAF004,procedure_occurrence
3831,AMQP012,procedure_occurrence
3832,DDQH012,procedure_occurrence
3833,Z081,condition_occurrence
3834,C445,condition_occurrence
3835,Z121,condition_occurrence
3836,JHCA004,procedure_occurrence
3837,S697,condition_occurrence
3838,F1122,condition_occurrence
3839,R80,condition_occurrence
3840,G728,condition_occurrence
3841,C185,condition_occurrence
3842,EDPF006,procedure_occurrence
3843,HHFA014,procedure_occurrence
3844,B238,condition_occurrence
3845,I2128,condition_occurrence
3846,JLCA007,procedure_occurrence
3847,HELE002,procedure_occurrence
3848,O662,condition_occurrence
3849,K752,condition_occurrence
3850,M4854,condition_occurrence
3851,JHLA004,procedure_occurrence
3852,M8008,condition_occurrence
3853,HQQE001,procedure_occurrence
3854,JLDC015,procedure_occurrence
3855,D891,condition_occurrence
3856,L988,condition_occurrence
3857,HBGD036,procedure_occurrence
3858,M4195,condition_occurrence
3859,JGNE171,procedure_occurrence
3860,J380,condition_occurrence
3861,PAGA010,procedure_occurrence
3862,S519,condition_occurrence
3863,JDPE002,procedure_occurrence
3864,I159,condition_occurrence
3865,LACA012,procedure_occurrence
3866,JHJA001,procedure_occurrence
3867,F109,condition_occurrence
3868,ZZQX058,procedure_occurrence
3869,M502,condition_occurrence
3870,N46,condition_occurrence
3871,R06AX26,drug_exposure_administration
3872,F309,condition_occurrence
3873,J039,condition_occurrence
3874,K257,condition_occurrence
3875,L905,condition_occurrence
3876,T447,condition_occurrence
3877,MJDA001,procedure_occurrence
3878,LBPA004,procedure_occurrence
3879,I059,condition_occurrence
3880,HLHH001,procedure_occurrence
3881,E788,condition_occurrence
3882,HLFA020,procedure_occurrence
3883,NZHH004,procedure_occurrence
3884,MJPA009,procedure_occurrence
3885,HFMC001,procedure_occurrence
3886,J110,condition_occurrence
3887,A490,condition_occurrence
3888,JNCA001,procedure_occurrence
3889,Y495,condition_occurrence
3890,GHQC001,procedure_occurrence
3891,AHLH014,procedure_occurrence
3892,ZZLJ002,procedure_occurrence
3893,T181,condition_occurrence
3894,D758,condition_occurrence
3895,V299,condition_occurrence
3896,I250,condition_occurrence
3897,D890,condition_occurrence
3898,MZLB001,procedure_occurrence
3899,C218,condition_occurrence
3900,HQQ+106,procedure_occurrence
3901,F9800,condition_occurrence
3902,MJMA002,procedure_occurrence
3903,Q612,condition_occurrence
3904,K120,condition_occurrence
3905,MGCA001,procedure_occurrence
3906,B972,condition_occurrence
3907,W191,condition_occurrence
3908,L01AA01,drug_exposure_administration
3909,G451,condition_occurrence
3910,DGPF002,procedure_occurrence
3911,H729,condition_occurrence
3912,I861,condition_occurrence
3913,N01AH06,drug_exposure_administration
3914,O623,condition_occurrence
3915,JKPE002,procedure_occurrence
3916,Z308,condition_occurrence
3917,E881,condition_occurrence
3918,W100,condition_occurrence
3919,MDCB003,procedure_occurrence
3920,Z088,condition_occurrence
3921,N978,condition_occurrence
3922,JKFA020,procedure_occurrence
3923,B441,condition_occurrence
3924,D892,condition_occurrence
3925,I469,condition_occurrence
3926,C492,condition_occurrence
3927,EACA007,procedure_occurrence
3928,Z834,condition_occurrence
3929,Z936,condition_occurrence
3930,Z717,condition_occurrence
3931,E54,condition_occurrence
3932,F9841,condition_occurrence
3933,ZGR+044,procedure_occurrence
3934,N979,condition_occurrence
3935,NZFA005,procedure_occurrence
3936,JAFA008,procedure_occurrence
3937,J00,condition_occurrence
3938,F10200,condition_occurrence
3939,L04AA13,drug_exposure_administration
3940,ZZQL021,procedure_occurrence
3941,ZZQX107,procedure_occurrence
3942,ZZQX139,procedure_occurrence
3943,JHFA009,procedure_occurrence
3944,S750,condition_occurrence
3945,ZZC+207,procedure_occurrence
3946,QZJA002,procedure_occurrence
3947,G252,condition_occurrence
3948,G971,condition_occurrence
3949,K137,condition_occurrence
3950,M358,condition_occurrence
3951,G312,condition_occurrence
3952,N088,condition_occurrence
3953,JKFC004,procedure_occurrence
3954,ZZQL018,procedure_occurrence
3955,Y309,condition_occurrence
3956,Z019,condition_occurrence
3957,K648,condition_occurrence
3958,R609,condition_occurrence
3959,HLFA017,procedure_occurrence
3960,LMMA001,procedure_occurrence
3961,S301,condition_occurrence
3962,NZHA001,procedure_occurrence
3963,M6280,condition_occurrence
3964,EBFA003,procedure_occurrence
3965,FCFA012,procedure_occurrence
3966,FFFA001,procedure_occurrence
3967,T68+8,condition_occurrence
3968,Z269,condition_occurrence
3969,B01AD04,drug_exposure_administration
3970,F99,condition_occurrence
3971,E102,condition_occurrence
3972,MGMP001,procedure_occurrence
3973,L538,condition_occurrence
3974,EEPF002,procedure_occurrence
3975,JCPA001,procedure_occurrence
3976,HBGD038,procedure_occurrence
3977,N309,condition_occurrence
3978,JMCA003,procedure_occurrence
3979,F02802,condition_occurrence
3980,G08,condition_occurrence
3981,EZAF001,procedure_occurrence
3982,R01AD12,drug_exposure_administration
3983,R048,condition_occurrence
3984,JJQX004,procedure_occurrence
3985,JBQH001,procedure_occurrence
3986,Z539,condition_occurrence
3987,N764,condition_occurrence
3988,F01211,condition_occurrence
3989,M509,condition_occurrence
3990,A07AX03,drug_exposure_administration
3991,JAQJ001,procedure_occurrence
3992,N841,condition_occurrence
3993,D682,condition_occurrence
3994,M7979,condition_occurrence
3995,MKR+287,procedure_occurrence
3996,Z031,condition_occurrence
3997,W189,condition_occurrence
3998,KDQL001,procedure_occurrence
3999,H221,condition_occurrence
4000,I820,condition_occurrence
4001,GLRP004,procedure_occurrence
4002,D123,condition_occurrence
4003,X800,condition_occurrence
4004,C183,condition_occurrence
4005,JNBD002,procedure_occurrence
4006,NKR+278,procedure_occurrence
4007,B374,condition_occurrence
4008,LDFA011,procedure_occurrence
4009,Z238,condition_occurrence
4010,A414,condition_occurrence
4011,Z372,condition_occurrence
4012,PDHA001,procedure_occurrence
4013,I484,condition_occurrence
4014,N47,condition_occurrence
4015,J01RA04,drug_exposure_administration
4016,M541,condition_occurrence
4017,N850,condition_occurrence
4018,LDQK004,procedure_occurrence
4019,ZZJJ007,procedure_occurrence
4020,B508,condition_occurrence
4021,DGQM002,procedure_occurrence
4022,K251,condition_occurrence
4023,G552,condition_occurrence
4024,G249,condition_occurrence
4025,O622,condition_occurrence
4026,F3200,condition_occurrence
4027,M8095,condition_occurrence
4028,F010,condition_occurrence
4029,R730,condition_occurrence
4030,N970,condition_occurrence
4031,T801,condition_occurrence
4032,M625,condition_occurrence
4033,J123,condition_occurrence
4034,HCFA009,procedure_occurrence
4035,HHQX011,procedure_occurrence
4036,E874,condition_occurrence
4037,F511,condition_occurrence
4038,YYYY032,procedure_occurrence
4039,R01AC03,drug_exposure_administration
4040,R258,condition_occurrence
4041,M792,condition_occurrence
4042,M4030,condition_occurrence
4043,D680,condition_occurrence
4044,CBPA002,procedure_occurrence
4045,R066,condition_occurrence
4046,R4018,condition_occurrence
4047,W060,condition_occurrence
4048,D126+0,condition_occurrence
4049,K513,condition_occurrence
4050,N981,condition_occurrence
4051,T435,condition_occurrence
4052,N808,condition_occurrence
4053,I676,condition_occurrence
4054,M318,condition_occurrence
4055,D443,condition_occurrence
4056,J985,condition_occurrence
4057,DDPF002,procedure_occurrence
4058,M058,condition_occurrence
4059,J07AM01,drug_exposure_administration
4060,P01CX01,drug_exposure_administration
4061,B023,condition_occurrence
4062,BGQP003,procedure_occurrence
4063,Z632,condition_occurrence
4064,H280,condition_occurrence
4065,G570,condition_occurrence
4066,BGPA002,procedure_occurrence
4067,S01GX01,drug_exposure_administration
4068,F519,condition_occurrence
4069,E058,condition_occurrence
4070,G112,condition_occurrence
4071,D371,condition_occurrence
4072,L282,condition_occurrence
4073,U049,condition_occurrence
4074,J411,condition_occurrence
4075,ZZQX200,procedure_occurrence
4076,Z274,condition_occurrence
4077,K861,condition_occurrence
4078,I601,condition_occurrence
4079,E612,condition_occurrence
4080,N856,condition_occurrence
4081,G708,condition_occurrence
4082,U82101,condition_occurrence
4083,C446,condition_occurrence
4084,N084,condition_occurrence
4085,LBFA002,procedure_occurrence
4086,G310,condition_occurrence
4087,LFAA001,procedure_occurrence
4088,S067,condition_occurrence
4089,G618,condition_occurrence
4090,N04BX02,drug_exposure_administration
4091,ALQ+176,procedure_occurrence
4092,Z139,condition_occurrence
4093,C09BB02,drug_exposure_administration
4094,K660,condition_occurrence
4095,C23,condition_occurrence
4096,O230,condition_occurrence
4097,DKMD001,procedure_occurrence
4098,F331,condition_occurrence
4099,BAEA001,procedure_occurrence
4100,L80,condition_occurrence
4101,ZGQ+248,procedure_occurrence
4102,M8180,condition_occurrence
4103,K263,condition_occurrence
4104,K112,condition_occurrence
4105,AEFA002,procedure_occurrence
4106,F069,condition_occurrence
4107,D300,condition_occurrence
4108,J201,condition_occurrence
4109,QZFA024,procedure_occurrence
4110,L011,condition_occurrence
4111,EDQH003,procedure_occurrence
4112,N07BB05,drug_exposure_administration
4113,LBFA010,procedure_occurrence
4114,F203,condition_occurrence
4115,N816,condition_occurrence
4116,AZQP001,procedure_occurrence
4117,JHDA001,procedure_occurrence
4118,LHR+189,procedure_occurrence
4119,I878,condition_occurrence
4120,C241,condition_occurrence
4121,ECQM002,procedure_occurrence
4122,YYYY420,procedure_occurrence
4123,R195,condition_occurrence
4124,ELSA002,procedure_occurrence
4125,Y443,condition_occurrence
4126,HGLE001,procedure_occurrence
4127,J157,condition_occurrence
4128,M531,condition_occurrence
4129,HAQX017,procedure_occurrence
4130,HGCA002,procedure_occurrence
4131,M8088,condition_occurrence
4132,HFCA003,procedure_occurrence
4133,Y600,condition_occurrence
4134,S012,condition_occurrence
4135,S7270,condition_occurrence
4136,GEQE002,procedure_occurrence
4137,BGQP009,procedure_occurrence
4138,D467,condition_occurrence
4139,EDSF003,procedure_occurrence
4140,N042,condition_occurrence
4141,Z035,condition_occurrence
4142,PCQ+179,procedure_occurrence
4143,F208,condition_occurrence
4144,M1396,condition_occurrence
4145,C811,condition_occurrence
4146,C65,condition_occurrence
4147,AAJA004,procedure_occurrence
4148,G118,condition_occurrence
4149,HLFA011,procedure_occurrence
4150,ZZQL019,procedure_occurrence
4151,HMQH003,procedure_occurrence
4152,I152,condition_occurrence
4153,ALM+172,procedure_occurrence
4154,I446,condition_occurrence
4155,NJAA002,procedure_occurrence
4156,ZZHJ003,procedure_occurrence
4157,LAFA014,procedure_occurrence
4158,MHMP007,procedure_occurrence
4159,W018,condition_occurrence
4160,I691,condition_occurrence
4161,DEFA002,procedure_occurrence
4162,H03AA02,drug_exposure_administration
4163,Z982,condition_occurrence
4164,F1726,condition_occurrence
4165,W1704,condition_occurrence
4166,I348,condition_occurrence
4167,T8558,condition_occurrence
4168,AHLB013,procedure_occurrence
4169,EEFA006,procedure_occurrence
4170,Y099,condition_occurrence
4171,QBFA008,procedure_occurrence
4172,Y545,condition_occurrence
4173,JKQX007,procedure_occurrence
4174,T598,condition_occurrence
4175,C411,condition_occurrence
4176,S0690,condition_occurrence
4177,DGKA015,procedure_occurrence
4178,H931,condition_occurrence
4179,NGCA001,procedure_occurrence
4180,S8221,condition_occurrence
4181,A870,condition_occurrence
4182,S8231,condition_occurrence
4183,CDQP010,procedure_occurrence
4184,Z8701,condition_occurrence
4185,MJEC001,procedure_occurrence
4186,Z042,condition_occurrence
4187,K628,condition_occurrence
4188,J350,condition_occurrence
4189,HLFC004,procedure_occurrence
4190,H308,condition_occurrence
4191,NBMA002,procedure_occurrence
4192,MJJA003,procedure_occurrence
4193,EBFA012,procedure_occurrence
4194,J329,condition_occurrence
4195,V99,condition_occurrence
4196,JKGD002,procedure_occurrence
4197,F00902,condition_occurrence
4198,S500,condition_occurrence
4199,F02201,condition_occurrence
4200,NBPA014,procedure_occurrence
4201,LDAA001,procedure_occurrence
4202,O872,condition_occurrence
4203,B966,condition_occurrence
4204,EDSF015,procedure_occurrence
4205,M2557,condition_occurrence
4206,EJFA002,procedure_occurrence
4207,NEKA008,procedure_occurrence
4208,HFDC002,procedure_occurrence
4209,Z6038,condition_occurrence
4210,M9923,condition_occurrence
4211,GLR+236,procedure_occurrence
4212,T189,condition_occurrence
4213,MR91349,condition_occurrence
4214,O140,condition_occurrence
4215,C342,condition_occurrence
4216,LBPA042,procedure_occurrence
4217,J9611,condition_occurrence
4218,JBQE001,procedure_occurrence
4219,K719,condition_occurrence
4220,M791,condition_occurrence
4221,C05CA03,drug_exposure_administration
4222,EQLA010,procedure_occurrence
4223,BDCA004,procedure_occurrence
4224,G959,condition_occurrence
4225,K900,condition_occurrence
4226,M2506,condition_occurrence
4227,G64,condition_occurrence
4228,QZMA002,procedure_occurrence
4229,E6600,condition_occurrence
4230,QELH001,procedure_occurrence
4231,HFFC001,procedure_occurrence
4232,E539,condition_occurrence
4233,M05BB03,drug_exposure_administration
4234,F17241,condition_occurrence
4235,F605,condition_occurrence
4236,LAMA007,procedure_occurrence
4237,DGLF003,procedure_occurrence
4238,ZZHJ020,procedure_occurrence
4239,HHQE003,procedure_occurrence
4240,LDFA012,procedure_occurrence
4241,DEPF005,procedure_occurrence
4242,A03CA02,drug_exposure_administration
4243,L509,condition_occurrence
4244,G609,condition_occurrence
4245,H408,condition_occurrence
4246,HHFA020,procedure_occurrence
4247,QEQX008,procedure_occurrence
4248,NEKA014,procedure_occurrence
4249,M726,condition_occurrence
4250,H186,condition_occurrence
4251,QZMA005,procedure_occurrence
4252,M4850,condition_occurrence
4253,F515,condition_occurrence
4254,JDDB005,procedure_occurrence
4255,B05XA02,drug_exposure_administration
4256,G92,condition_occurrence
4257,A6300,condition_occurrence
4258,N135,condition_occurrence
4259,DDMA020,procedure_occurrence
4260,HPFA003,procedure_occurrence
4261,N06BX03,drug_exposure_administration
4262,K254,condition_occurrence
4263,ZZLP054,procedure_occurrence
4264,S611,condition_occurrence
4265,N802,condition_occurrence
4266,JQQX003,procedure_occurrence
4267,QEJA001,procedure_occurrence
4268,NCCB004,procedure_occurrence
4269,T009,condition_occurrence
4270,F03+42,condition_occurrence
4271,R091,condition_occurrence
4272,Z8520,condition_occurrence
4273,I150,condition_occurrence
4274,JELA002,procedure_occurrence
4275,I342,condition_occurrence
4276,KAFE900,procedure_occurrence
4277,N02AA03,drug_exposure_administration
4278,GEQE006,procedure_occurrence
4279,K515,condition_occurrence
4280,FCFA022,procedure_occurrence
4281,ANR+128,procedure_occurrence
4282,EESF006,procedure_occurrence
4283,HJFA006,procedure_occurrence
4284,S9290,condition_occurrence
4285,JLDA002,procedure_occurrence
4286,G114,condition_occurrence
4287,HLNA007,procedure_occurrence
4288,DGKA003,procedure_occurrence
4289,K704,condition_occurrence
4290,G405,condition_occurrence
4291,D07AC06,drug_exposure_administration
4292,I698,condition_occurrence
4293,HNCJ001,procedure_occurrence
4294,FCQX011,procedure_occurrence
4295,N06AB08,drug_exposure_administration
4296,Z900,condition_occurrence
4297,O219,condition_occurrence
4298,V08AA01,drug_exposure_administration
4299,R938,condition_occurrence
4300,D410,condition_occurrence
4301,M8627,condition_occurrence
4302,ECSF004,procedure_occurrence
4303,K36,condition_occurrence
4304,F1721,condition_occurrence
4305,MCKA002,procedure_occurrence
4306,N61,condition_occurrence
4307,F3311,condition_occurrence
4308,Z251,condition_occurrence
4309,S460,condition_occurrence
4310,I429,condition_occurrence
4311,C921,condition_occurrence
4312,T405,condition_occurrence
4313,GFQL006,procedure_occurrence
4314,C710,condition_occurrence
4315,QZFA007,procedure_occurrence
4316,T650,condition_occurrence
4317,GLMF001,procedure_occurrence
4318,G060,condition_occurrence
4319,HHFA004,procedure_occurrence
4320,H492,condition_occurrence
4321,S302,condition_occurrence
4322,GLQP010,procedure_occurrence
4323,N12,condition_occurrence
4324,M5447,condition_occurrence
4325,O641,condition_occurrence
4326,Z032,condition_occurrence
4327,M8189,condition_occurrence
4328,D841,condition_occurrence
4329,M5459,condition_occurrence
4330,NFJA002,procedure_occurrence
4331,F900,condition_occurrence
4332,G464,condition_occurrence
4333,M8055,condition_occurrence
4334,M4950,condition_occurrence
4335,JEQD001,procedure_occurrence
4336,S9270,condition_occurrence
4337,O624,condition_occurrence
4338,KDQX005,procedure_occurrence
4339,HZMP002,procedure_occurrence
4340,T08+0,condition_occurrence
4341,A412,condition_occurrence
4342,FEFF002,procedure_occurrence
4343,HGQX008,procedure_occurrence
4344,Q273,condition_occurrence
4345,F252,condition_occurrence
4346,D572,condition_occurrence
4347,E248,condition_occurrence
4348,S759,condition_occurrence
4349,Z865,condition_occurrence
4350,F00242,condition_occurrence
4351,X000,condition_occurrence
4352,C162,condition_occurrence
4353,D361,condition_occurrence
4354,C414,condition_occurrence
4355,N830,condition_occurrence
